animal_type,primary_color,sex,intake_condition,intake_type,has_name,days_to_adoption,age_at_intake_days,intake_is_weekend,intake_month_sin,intake_month_cos,intake_dayofweek_sin,intake_dayofweek_cos
CAT,GRAY/BLUE/SILVER,SPAYED,ILL/INJURED MODERATE,STRAY,1,43,46.0,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336
CAT,TABBY,NEUTERED,NORMAL,STRAY,1,17,61.0,0,-0.4999999999999998,-0.8660254037844388,0.43388373911755823,-0.900968867902419
DOG,WHITE/PINK,FEMALE,NORMAL,STRAY,1,6,365.0,1,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
CAT,TABBY,NEUTERED,ILL/INJURED MODERATE,STRAY,1,28,31.0,1,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146
DOG,LIGHT/WARM,SPAYED,NORMAL,STRAY,1,8,730.0,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
DOG,BLACK,NEUTERED,NORMAL,RETURN,1,203,1609.0,1,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
DOG,LIGHT/WARM,NEUTERED,NORMAL,STRAY,1,259,2363.0,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
DOG,BLACK,SPAYED,NORMAL,STRAY,1,6,366.0,1,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334
DOG,WHITE/PINK,SPAYED,NORMAL,STRAY,1,7,1096.0,0,-0.4999999999999998,-0.8660254037844388,0.9749279121818236,-0.22252093395631434
DOG,GRAY/BLUE/SILVER,NEUTERED,NORMAL,OWNER SURRENDER,1,66,1096.0,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434
DOG,WHITE/PINK,NEUTERED,OTHER,STRAY,1,10,365.0,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434
DOG,BROWN/TAN,NEUTERED,NORMAL,STRAY,1,30,1125.0,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
CAT,GRAY/BLUE/SILVER,NEUTERED,ILL/INJURED MODERATE,STRAY,1,37,1461.0,0,-1.0,-1.8369701987210297e-16,0.0,1.0
DOG,BLACK,NEUTERED,NORMAL,STRAY,1,49,730.0,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419
RABBIT,BLACK,NEUTERED,NORMAL,STRAY,1,101,730.0,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434
DOG,BLACK,NEUTERED,NORMAL,STRAY,1,13,731.0,1,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334
DOG,BLACK,SPAYED,OTHER,STRAY,1,61,365.0,1,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334
CAT,BLACK,NEUTERED,NORMAL,OWNER SURRENDER,1,46,2922.0,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434
DOG,BROWN/TAN,NEUTERED,NORMAL,STRAY,1,8,,0,0.8660254037844387,-0.49999999999999983,-0.433883739117558,-0.9009688679024191
DOG,MULTI-COLORED,SPAYED,NORMAL,STRAY,1,13,122.0,1,0.8660254037844387,-0.49999999999999983,-0.7818314824680299,0.6234898018587334
DOG,BROWN/TAN,NEUTERED,NORMAL,STRAY,1,9,180.0,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
DOG,MULTI-COLORED,SPAYED,NORMAL,STRAY,1,76,639.0,0,0.8660254037844387,-0.49999999999999983,0.43388373911755823,-0.900968867902419
CAT,BLACK,SPAYED,UNDER AGE/WEIGHT,STRAY,1,86,17.0,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419
DOG,BLACK,MALE,OTHER,STRAY,1,10,3653.0,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
DOG,BROWN/TAN,SPAYED,ILL/INJURED MODERATE,STRAY,1,12,2922.0,1,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334
CAT,BLACK,SPAYED,NORMAL,STRAY,1,15,88.0,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191
DOG,GRAY/BLUE/SILVER,NEUTERED,NORMAL,STRAY,1,50,730.0,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191
CAT,TABBY,NEUTERED,ILL/INJURED SEVERE,STRAY,1,93,1095.0,1,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334
DOG,BROWN/TAN,NEUTERED,NORMAL,STRAY,1,20,365.0,1,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146
CAT,TABBY,NEUTERED,NORMAL,STRAY,1,18,91.0,0,-0.4999999999999998,-0.8660254037844388,0.9749279121818236,-0.22252093395631434
CAT,LIGHT/WARM,NEUTERED,UNDER AGE/WEIGHT,STRAY,1,6,30.0,1,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
DOG,BROWN/TAN,NEUTERED,ILL/INJURED MODERATE,STRAY,1,47,1096.0,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
DOG,GRAY/BLUE/SILVER,NEUTERED,NORMAL,STRAY,1,16,516.0,0,-0.4999999999999998,-0.8660254037844388,0.9749279121818236,-0.22252093395631434
CAT,TABBY,SPAYED,UNDER AGE/WEIGHT,STRAY,1,57,26.0,0,-0.4999999999999998,-0.8660254037844388,-0.433883739117558,-0.9009688679024191
RABBIT,WHITE/PINK,NEUTERED,NORMAL,STRAY,1,10,366.0,0,-0.4999999999999998,-0.8660254037844388,0.43388373911755823,-0.900968867902419
DOG,BROWN/TAN,MALE,ILL/INJURED MILD,STRAY,1,22,730.0,0,-0.4999999999999998,-0.8660254037844388,-0.433883739117558,-0.9009688679024191
CAT,WHITE/PINK,NEUTERED,UNDER AGE/WEIGHT,STRAY,1,76,21.0,1,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334
CAT,BLACK,SPAYED,NORMAL,OWNER SURRENDER,1,118,1827.0,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
DOG,LIGHT/WARM,SPAYED,NORMAL,STRAY,1,10,1461.0,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434
DOG,LIGHT/WARM,NEUTERED,NORMAL,OWNER SURRENDER,1,3,614.0,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
DOG,BROWN/TAN,NEUTERED,NORMAL,STRAY,1,34,121.0,0,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191
DOG,BROWN/TAN,NEUTERED,NORMAL,STRAY,1,7,730.0,1,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
CAT,WHITE/PINK,NEUTERED,UNDER AGE/WEIGHT,STRAY,1,24,58.0,1,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334
DOG,WHITE/PINK,SPAYED,NORMAL,HOLDING,1,28,730.0,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
CAT,LIGHT/WARM,NEUTERED,UNDER AGE/WEIGHT,STRAY,1,101,31.0,1,0.8660254037844387,-0.49999999999999983,-0.7818314824680299,0.6234898018587334
CAT,CALICO,SPAYED,UNDER AGE/WEIGHT,STRAY,1,111,31.0,1,0.8660254037844387,-0.49999999999999983,-0.7818314824680299,0.6234898018587334
CAT,BLACK,MALE,UNDER AGE/WEIGHT,STRAY,1,104,31.0,1,0.8660254037844387,-0.49999999999999983,-0.7818314824680299,0.6234898018587334
CAT,TABBY,NEUTERED,OTHER,STRAY,1,16,45.0,0,-0.4999999999999998,-0.8660254037844388,-0.433883739117558,-0.9009688679024191
CAT,GRAY/BLUE/SILVER,FEMALE,OTHER,STRAY,1,15,45.0,0,-0.4999999999999998,-0.8660254037844388,-0.433883739117558,-0.9009688679024191
DOG,BLACK,NEUTERED,NORMAL,STRAY,1,121,731.0,0,-0.4999999999999998,-0.8660254037844388,-0.433883739117558,-0.9009688679024191
DOG,BROWN/TAN,SPAYED,NORMAL,STRAY,1,7,178.0,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434
CAT,TABBY,SPAYED,NORMAL,STRAY,1,36,92.0,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336
CAT,BLACK,NEUTERED,ILL/INJURED MODERATE,OWNER SURRENDER,1,15,1092.0,1,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146
DOG,GRAY/BLUE/SILVER,FEMALE,NORMAL,STRAY,1,28,1096.0,1,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334
CAT,TABBY,SPAYED,UNDER AGE/WEIGHT,STRAY,1,41,5.0,1,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334
DOG,BROWN/TAN,NEUTERED,NORMAL,STRAY,1,246,1461.0,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336
DOG,BROWN/TAN,SPAYED,ILL/INJURED SEVERE,STRAY,1,108,334.0,0,-0.4999999999999998,-0.8660254037844388,0.43388373911755823,-0.900968867902419
DOG,BROWN/TAN,NEUTERED,NORMAL,STRAY,1,9,365.0,1,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334
CAT,WHITE/PINK,SPAYED,ILL/INJURED MILD,STRAY,1,32,92.0,1,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146
DOG,BROWN/TAN,NEUTERED,NORMAL,STRAY,1,7,1826.0,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
DOG,GRAY/BLUE/SILVER,SPAYED,ILL/INJURED MODERATE,STRAY,1,12,205.0,1,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334
DOG,BROWN/TAN,NEUTERED,ILL/INJURED MILD,STRAY,1,170,554.0,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191
CAT,BLACK,NEUTERED,ILL/INJURED MILD,OWNER SURRENDER,1,144,307.0,1,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146
RABBIT,GRAY/BLUE/SILVER,NEUTERED,NORMAL,STRAY,1,60,181.0,1,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146
CAT,GRAY/BLUE/SILVER,SPAYED,UNDER AGE/WEIGHT,STRAY,1,68,46.0,0,-1.0,-1.8369701987210297e-16,0.0,1.0
DOG,BLACK,SPAYED,ILL/INJURED MILD,OWNER SURRENDER,1,31,4958.0,0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336
CAT,POINT,FEMALE,ILL/INJURED MILD,STRAY,0,24,76.0,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434
GUINEA PIG,BLACK,FEMALE,NORMAL,OWNER SURRENDER,1,17,,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434
CAT,BLACK,MALE,UNDER AGE/WEIGHT,STRAY,1,43,24.0,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434
CAT,GRAY/BLUE/SILVER,FEMALE,NORMAL,STRAY,1,42,61.0,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434
DOG,BROWN/TAN,NEUTERED,NORMAL,OWNER SURRENDER,1,77,1826.0,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
CAT,TABBY,SPAYED,NORMAL,STRAY,1,13,731.0,1,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334
DOG,BROWN/TAN,NEUTERED,NORMAL,OWNER SURRENDER,1,7,1632.0,1,0.8660254037844387,-0.49999999999999983,-0.9749279121818236,-0.2225209339563146
DOG,WHITE/PINK,SPAYED,NORMAL,OWNER SURRENDER,1,8,1097.0,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191
DOG,BROWN/TAN,NEUTERED,NORMAL,STRAY,1,359,153.0,1,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146
CAT,CALICO,SPAYED,NORMAL,STRAY,1,6,1096.0,0,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191
CAT,GRAY/BLUE/SILVER,SPAYED,NORMAL,OWNER SURRENDER,1,25,1096.0,1,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146
CAT,GRAY/BLUE/SILVER,SPAYED,NORMAL,OWNER SURRENDER,1,27,1096.0,1,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146
CAT,TABBY,SPAYED,NORMAL,OWNER SURRENDER,1,82,1096.0,1,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146
DOG,BLACK,SPAYED,FERAL/FRACTIOUS,STRAY,1,43,506.0,0,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191
DOG,BROWN/TAN,NEUTERED,NORMAL,STRAY,1,50,730.0,1,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146
DOG,BLACK,NEUTERED,NORMAL,STRAY,1,10,1095.0,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
CAT,BLACK,NEUTERED,NORMAL,STRAY,1,12,61.0,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191
CAT,WHITE/PINK,SPAYED,NORMAL,OWNER SURRENDER,1,11,365.0,0,0.8660254037844387,-0.49999999999999983,0.7818314824680298,0.6234898018587336
CAT,TABBY,SPAYED,ILL/INJURED MILD,STRAY,1,30,92.0,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434
CAT,BLACK,SPAYED,NORMAL,OWNER SURRENDER,1,20,60.0,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419
DOG,BLACK,SPAYED,NORMAL,OWNER SURRENDER,1,23,205.0,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434
CAT,TABBY,NEUTERED,ILL/INJURED MODERATE,STRAY,1,12,730.0,1,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334
CAT,WHITE/PINK,NEUTERED,UNDER AGE/WEIGHT,STRAY,1,24,31.0,0,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434
RABBIT,BLACK,NEUTERED,NORMAL,STRAY,1,123,1095.0,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191
DOG,BROWN/TAN,NEUTERED,NORMAL,STRAY,1,32,274.0,1,-0.4999999999999998,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146
DOG,WHITE/PINK,NEUTERED,NORMAL,STRAY,1,10,1096.0,0,-1.0,-1.8369701987210297e-16,0.0,1.0
CAT,GRAY/BLUE/SILVER,FEMALE,ILL/INJURED MILD,STRAY,1,15,61.0,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419
DOG,BLACK,NEUTERED,NORMAL,STRAY,1,14,366.0,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434
GUINEA PIG,BLACK,MALE,NORMAL,STRAY,1,328,,1,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334
GUINEA PIG,BLACK,UNKNOWN,NORMAL,STRAY,1,11,,1,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334
DOG,MULTI-COLORED,SPAYED,OTHER,STRAY,1,6,275.0,0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419
DOG,BROWN/TAN,SPAYED,ILL/INJURED MILD,STRAY,1,46,1458.0,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434
DOG,BLACK,NEUTERED,NORMAL,STRAY,1,262,1461.0,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434
DOG,BLACK,NEUTERED,NORMAL,STRAY,1,11,142.0,0,-0.4999999999999998,-0.8660254037844388,0.9749279121818236,-0.22252093395631434
DOG,MULTI-COLORED,NEUTERED,NORMAL,STRAY,1,41,730.0,1,0.8660254037844387,-0.49999999999999983,-0.9749279121818236,-0.2225209339563146
DOG,WHITE/PINK,SPAYED,NORMAL,STRAY,1,6,731.0,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
RABBIT,BLACK,NEUTERED,NORMAL,STRAY,1,51,730.0,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
CAT,TABBY,SPAYED,OTHER,SEIZED/CONFISCATE,1,17,1818.0,0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
DOG,MULTI-COLORED,SPAYED,NORMAL,STRAY,1,6,61.0,0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419
CAT,WHITE/PINK,SPAYED,NORMAL,STRAY,1,27,730.0,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191
DOG,WHITE/PINK,NEUTERED,NORMAL,STRAY,1,6,365.0,1,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146
DOG,BROWN/TAN,SPAYED,OTHER,STRAY,1,7,1092.0,1,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146
CAT,CALICO,SPAYED,NORMAL,OWNER SURRENDER,1,18,2556.0,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
DOG,WHITE/PINK,SPAYED,NORMAL,OWNER SURRENDER,1,17,274.0,1,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334
DOG,WHITE/PINK,SPAYED,NORMAL,STRAY,1,4,91.0,0,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434
DOG,WHITE/PINK,NEUTERED,NORMAL,STRAY,1,7,1461.0,1,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146
DOG,BLACK,NEUTERED,NORMAL,STRAY,1,6,364.0,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
CAT,TABBY,SPAYED,NORMAL,HOLDING,1,16,729.0,0,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336
CAT,WHITE/PINK,NEUTERED,NORMAL,OWNER SURRENDER,1,6,3287.0,1,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
CAT,WHITE/PINK,FEMALE,ILL/INJURED MILD,STRAY,1,27,120.0,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191
CAT,TABBY,SPAYED,UNDER AGE/WEIGHT,STRAY,1,34,24.0,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191
DOG,WHITE/PINK,NEUTERED,NORMAL,STRAY,1,20,1096.0,1,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334
CAT,BLACK,SPAYED,UNDER AGE/WEIGHT,STRAY,1,82,24.0,1,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334
CAT,BLACK,NEUTERED,UNDER AGE/WEIGHT,STRAY,1,102,30.0,1,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334
CAT,CALICO,SPAYED,UNDER AGE/WEIGHT,STRAY,1,49,30.0,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
DOG,BROWN/TAN,NEUTERED,NORMAL,STRAY,1,77,548.0,1,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
DOG,BLACK,SPAYED,NORMAL,STRAY,1,6,1461.0,0,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191
CAT,BLACK,NEUTERED,UNDER AGE/WEIGHT,STRAY,1,75,14.0,0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336
CAT,MULTI-COLORED,SPAYED,NORMAL,STRAY,1,15,366.0,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
CAT,GRAY/BLUE/SILVER,SPAYED,NORMAL,STRAY,1,77,61.0,1,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146
CAT,TABBY,NEUTERED,NORMAL,STRAY,1,78,61.0,1,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146
CAT,TABBY,SPAYED,NORMAL,STRAY,1,135,6.0,0,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191
CAT,TABBY,SPAYED,NORMAL,STRAY,1,4,61.0,0,-0.4999999999999998,-0.8660254037844388,0.9749279121818236,-0.22252093395631434
CAT,TABBY,NEUTERED,NORMAL,STRAY,1,26,62.0,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191
CAT,TABBY,FEMALE,FERAL/FRACTIOUS,STRAY,0,10,25.0,0,0.8660254037844387,-0.49999999999999983,0.0,1.0
CAT,BLACK,SPAYED,FERAL/FRACTIOUS,STRAY,1,10,25.0,0,0.8660254037844387,-0.49999999999999983,0.0,1.0
DOG,BLACK,NEUTERED,NORMAL,STRAY,1,23,365.0,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191
CAT,TABBY,SPAYED,ILL/INJURED MILD,STRAY,1,10,366.0,1,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334
CAT,BLACK,SPAYED,NORMAL,SEIZED/CONFISCATE,1,20,1747.0,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191
CAT,TORTIE,SPAYED,NORMAL,STRAY,1,29,1096.0,0,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434
CAT,LIGHT/WARM,SPAYED,NORMAL,STRAY,1,36,92.0,0,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434
DOG,WHITE/PINK,NEUTERED,NORMAL,STRAY,1,6,517.0,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419
DOG,GRAY/BLUE/SILVER,NEUTERED,NORMAL,STRAY,1,28,731.0,1,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334
CAT,CALICO,SPAYED,BEHAVIOR,OWNER SURRENDER,1,60,2249.0,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434
DOG,BLACK,NEUTERED,NORMAL,STRAY,1,48,365.0,0,0.8660254037844387,-0.49999999999999983,0.43388373911755823,-0.900968867902419
CAT,CALICO,SPAYED,NORMAL,STRAY,1,72,730.0,0,-0.4999999999999998,-0.8660254037844388,0.7818314824680298,0.6234898018587336
DOG,WHITE/PINK,SPAYED,NORMAL,RETURN,1,31,405.0,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434
CAT,TABBY,NEUTERED,ILL/INJURED MILD,STRAY,1,25,55.0,1,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146
CAT,WHITE/PINK,SPAYED,NORMAL,OWNER SURRENDER,1,287,1826.0,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191
DOG,BROWN/TAN,NEUTERED,NORMAL,STRAY,1,6,365.0,1,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334
CAT,TABBY,NEUTERED,NORMAL,STRAY,1,18,122.0,0,-0.4999999999999998,-0.8660254037844388,-0.433883739117558,-0.9009688679024191
DOG,BROWN/TAN,SPAYED,NORMAL,SEIZED/CONFISCATE,1,22,214.0,1,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146
CAT,TORTIE,SPAYED,NORMAL,STRAY,1,45,1097.0,1,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334
CAT,BLACK,NEUTERED,ILL/INJURED SEVERE,STRAY,1,46,61.0,1,-0.4999999999999998,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146
DOG,WHITE/PINK,SPAYED,NORMAL,STRAY,1,24,1096.0,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419
CAT,TORTIE,SPAYED,NORMAL,STRAY,1,35,58.0,1,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
DOG,BROWN/TAN,NEUTERED,NORMAL,STRAY,1,8,235.0,0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419
DOG,BROWN/TAN,NEUTERED,NORMAL,STRAY,1,187,304.0,0,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191
DOG,BROWN/TAN,NEUTERED,NORMAL,STRAY,1,121,304.0,0,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191
RABBIT,BLACK,SPAYED,NORMAL,STRAY,1,25,364.0,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
DOG,BLACK,NEUTERED,NORMAL,STRAY,1,78,730.0,0,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434
CAT,GRAY/BLUE/SILVER,SPAYED,ILL/INJURED SEVERE,STRAY,1,15,365.0,0,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434
DOG,BROWN/TAN,SPAYED,NORMAL,STRAY,1,11,1826.0,1,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334
DOG,BLACK,NEUTERED,NORMAL,STRAY,1,10,243.0,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434
CAT,GRAY/BLUE/SILVER,NEUTERED,UNDER AGE/WEIGHT,STRAY,1,84,5.0,1,0.8660254037844387,-0.49999999999999983,-0.9749279121818236,-0.2225209339563146
DOG,BLACK,SPAYED,NORMAL,STRAY,1,6,214.0,1,0.8660254037844387,-0.49999999999999983,-0.7818314824680299,0.6234898018587334
DOG,BROWN/TAN,NEUTERED,NORMAL,STRAY,1,23,2191.0,0,-0.4999999999999998,-0.8660254037844388,0.43388373911755823,-0.900968867902419
DOG,BROWN/TAN,MALE,NORMAL,STRAY,1,17,2922.0,0,-0.4999999999999998,-0.8660254037844388,0.43388373911755823,-0.900968867902419
DOG,BROWN/TAN,NEUTERED,NORMAL,STRAY,1,3,365.0,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434
CAT,TABBY,NEUTERED,UNDER AGE/WEIGHT,STRAY,1,41,34.0,0,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191
CAT,TORTIE,SPAYED,UNDER AGE/WEIGHT,STRAY,1,69,34.0,0,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191
CAT,BLACK,SPAYED,NORMAL,STRAY,1,27,31.0,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191
CAT,TABBY,NEUTERED,NORMAL,STRAY,1,40,31.0,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191
DOG,BLACK,NEUTERED,NORMAL,STRAY,1,91,304.0,1,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334
CAT,TABBY,NEUTERED,NORMAL,STRAY,1,28,183.0,1,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334
CAT,BLACK,NEUTERED,UNDER AGE/WEIGHT,STRAY,1,9,61.0,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
CAT,BLACK,SPAYED,UNDER AGE/WEIGHT,STRAY,1,169,9.0,0,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191
CAT,TABBY,NEUTERED,NORMAL,STRAY,1,3,92.0,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419
